n,x,y,z,steps,solved,run_id
184529,46133,2837625460,"=""1050276290802402140""",8,True,24c3a5d73ed1
184537,46135,2837871500,"=""4832108787469478500""",2,True,24c3a5d73ed1
184553,46139,2838363632,"=""833411180692005136""",10,True,24c3a5d73ed1
184561,,,,500000,False,24c3a5d73ed1
184577,46145,2839101890,"=""4836299722241841370""",2,True,24c3a5d73ed1
184585,46147,2839348000,"=""4837138236223052000""",2,True,24c3a5d73ed1
184601,46151,2839840366,"=""69723570396727478""",116,True,24c3a5d73ed1
184609,,,,500000,False,24c3a5d73ed1
184625,46157,2840578710,"=""4841332441782579750""",2,True,24c3a5d73ed1
184633,,,,500000,False,24c3a5d73ed1
184649,46163,2841317280,"=""456967009552641120""",18,True,24c3a5d73ed1
184657,46165,2841563470,"=""4844689769581501070""",2,True,24c3a5d73ed1
184673,46169,2842055958,"=""176874786976994358""",46,True,24c3a5d73ed1
184681,,,,500000,False,24c3a5d73ed1
184697,46175,2842794660,"=""4848888884511914700""",2,True,24c3a5d73ed1
184705,46177,2843040930,"=""4849729034950118010""",2,True,24c3a5d73ed1
184721,46181,2843548894,525263195248574,15394,True,24c3a5d73ed1
184729,46183,2843779822,"=""411207641699322806""",20,True,24c3a5d73ed1
184745,46187,2844272440,"=""4853931424921859720""",2,True,24c3a5d73ed1
184753,46189,2844518776,"=""2206714651796355272""",4,True,24c3a5d73ed1
184769,46193,2845011550,"=""104215757493615950""",78,True,24c3a5d73ed1
184777,46195,2845257840,"=""4857295302803621520""",2,True,24c3a5d73ed1
184793,46199,2845759402,920298670290986,8800,True,24c3a5d73ed1
184801,46201,2845997016,"=""517002061946401128""",16,True,24c3a5d73ed1
184817,46205,2846489830,"=""4861502608529567510""",2,True,24c3a5d73ed1
184825,46207,2846736260,"=""4862344397552536300""",2,True,24c3a5d73ed1
184841,46211,2847229154,"=""2210921957713013314""",4,True,24c3a5d73ed1
184849,,,,500000,False,24c3a5d73ed1
184865,46217,2847968570,"=""4866554982576738370""",2,True,24c3a5d73ed1
184873,,,,500000,False,24c3a5d73ed1
184889,46223,2848708088,"=""1432083133145988808""",6,True,24c3a5d73ed1
184897,46225,2848954610,"=""4869925419055196650""",2,True,24c3a5d73ed1
184913,46229,2849463102,526902770580126,15410,True,24c3a5d73ed1
184921,46231,2849694254,"=""2214751999317746614""",4,True,24c3a5d73ed1
184937,46235,2850187400,"=""4874140926221068600""",2,True,24c3a5d73ed1
184945,46237,2850433990,"=""4874984355957958070""",2,True,24c3a5d73ed1
184961,46241,2850928386,"=""6855037347638298""",1186,True,24c3a5d73ed1
184969,46243,2851173866,"=""186164708923514362""",44,True,24c3a5d73ed1
184985,46247,2851667100,"=""4879203146681778900""",2,True,24c3a5d73ed1
184993,,,,500000,False,24c3a5d73ed1
185009,46253,2852407096,"=""2218970790232452872""",4,True,24c3a5d73ed1
185017,46255,2852653780,"=""4882580150276319260""",2,True,24c3a5d73ed1
185033,46259,2853147196,"=""595642601198754932""",14,True,24c3a5d73ed1
185041,,,,500000,False,24c3a5d73ed1
185057,46265,2853887370,"=""4886803869533422770""",2,True,24c3a5d73ed1
185065,46267,2854134120,"=""4887648942114770520""",2,True,24c3a5d73ed1
185081,46271,2854627658,"=""1062899875295619946""",8,True,24c3a5d73ed1
185089,,,,500000,False,24c3a5d73ed1
185105,46277,2855368030,"=""4891875949192280510""",2,True,24c3a5d73ed1
185113,46279,2855614848,"=""1439035790106396288""",6,True,24c3a5d73ed1
185129,46283,2856108520,"=""461737122314641880""",18,True,24c3a5d73ed1
185137,46285,2856355350,"=""4895259528427818150""",2,True,24c3a5d73ed1
185153,46289,2856849086,"=""597189267887958382""",14,True,24c3a5d73ed1
185161,46291,2857095956,"=""1440528932753178268""",6,True,24c3a5d73ed1
185177,46295,2857589740,"=""4899491470434370820""",2,True,24c3a5d73ed1
185185,46297,2857836650,"=""4900338187992096850""",2,True,24c3a5d73ed1
185201,46301,2858330520,"=""415426439255066280""",20,True,24c3a5d73ed1
185209,46303,2858577472,"=""275442643099599296""",30,True,24c3a5d73ed1
185225,46307,2859071360,"=""4904573422084278400""",2,True,24c3a5d73ed1
185233,,,,500000,False,24c3a5d73ed1
185249,46313,2859812318,"=""1443269378466869998""",6,True,24c3a5d73ed1
185257,46315,2860059320,"=""4907963585491258120""",2,True,24c3a5d73ed1
185273,46319,2860553366,"=""2231663331612336622""",4,True,24c3a5d73ed1
185281,46321,2860800404,"=""2232048802100989564""",4,True,24c3a5d73ed1
185297,46325,2861294510,"=""4912203760912389550""",2,True,24c3a5d73ed1
185305,46327,2861541580,"=""4913052125579796260""",2,True,24c3a5d73ed1
185321,46331,2862035766,"=""522845660490934878""",16,True,24c3a5d73ed1
185329,,,,500000,False,24c3a5d73ed1
185345,46337,2862777090,"=""4917295597354543770""",2,True,24c3a5d73ed1
185353,46339,2863024272,"=""165038412883172976""",50,True,24c3a5d73ed1
185369,46343,2863518526,"=""2236292274066994022""",4,True,24c3a5d73ed1
185377,46345,2863765690,"=""4920692353468939970""",2,True,24c3a5d73ed1
185393,46349,2864260418,"=""22435697433246058""",366,True,24c3a5d73ed1
185401,,,,500000,False,24c3a5d73ed1
185417,46355,2865001680,"=""4924940772976691760""",2,True,24c3a5d73ed1
185425,46357,2865248910,"=""4925790786888463950""",2,True,24c3a5d73ed1
185441,46361,2865743460,"=""137639420238157740""",60,True,24c3a5d73ed1
185449,46363,2865990666,"=""2240155223751952122""",4,True,24c3a5d73ed1
185465,46367,2866485220,"=""4930042507020583820""",2,True,24c3a5d73ed1
185473,46369,2866732542,"=""277016473561192686""",30,True,24c3a5d73ed1
185489,46373,2867227216,"=""98258864561112752""",84,True,24c3a5d73ed1
185497,46375,2867474460,"=""4933445864383900500""",2,True,24c3a5d73ed1
185513,46379,2867969152,"=""850887623699989376""",10,True,24c3a5d73ed1
185521,46381,2868216506,"=""1451764572183109618""",6,True,24c3a5d73ed1
185537,46385,2868711250,"=""4937702538657226250""",2,True,24c3a5d73ed1
185545,46387,2868958640,"=""4938554203949431120""",2,True,24c3a5d73ed1
185561,46391,2869453458,"=""1073969103342914946""",8,True,24c3a5d73ed1
185569,46393,2869700878,"=""1453267608164529278""",6,True,24c3a5d73ed1
185585,46397,2870195750,"=""4942814183120641750""",2,True,24c3a5d73ed1
185593,,,,500000,False,24c3a5d73ed1
185609,46403,2870938340,"=""41697907510589260""",198,True,24c3a5d73ed1
185617,46405,2871185630,"=""4946224150279912510""",2,True,24c3a5d73ed1
185633,46409,2871680636,"=""2249058999449418772""",4,True,24c3a5d73ed1
185641,,,,500000,False,24c3a5d73ed1
185657,46415,2872423220,"=""4950489090004677820""",2,True,24c3a5d73ed1
185665,46417,2872670770,"=""4951342408814764970""",2,True,24c3a5d73ed1
185681,46421,2873166154,"=""32543034243093314""",254,True,24c3a5d73ed1
185689,46423,2873413496,"=""604134518028655432""",14,True,24c3a5d73ed1
185705,46427,2873908680,"=""4955610657713696760""",2,True,24c3a5d73ed1
185713,46429,2874156296,"=""2252938473626690872""",4,True,24c3a5d73ed1
185729,46433,2874651572,"=""420184149349182556""",20,True,24c3a5d73ed1
185737,46435,2874899200,"=""4959027243221484800""",2,True,24c3a5d73ed1
185753,46439,2875410002,534116034101506,15480,True,24c3a5d73ed1
185761,46441,2875642344,"=""57559061328110424""",144,True,24c3a5d73ed1
185777,46445,2876137590,"=""4963300459090467270""",2,True,24c3a5d73ed1
185785,46447,2876385300,"=""4964155433557268700""",2,True,24c3a5d73ed1
185801,46451,2876880754,"=""2257211689687376114""",4,True,24c3a5d73ed1
185809,46453,2877128496,"=""2257600465076113872""",4,True,24c3a5d73ed1
185825,46457,2877624010,"=""4968431962879464050""",2,True,24c3a5d73ed1
185833,,,,500000,False,24c3a5d73ed1
185849,46463,2878367522,"=""51889347382829266""",160,True,24c3a5d73ed1
185857,46465,2878615170,"=""4971855175293862170""",2,True,24c3a5d73ed1
185873,46469,2879111312,"=""16589620763756656""",500,True,24c3a5d73ed1
185881,,,,500000,False,24c3a5d73ed1
185897,46475,2879854360,"=""4976136678006751400""",2,True,24c3a5d73ed1
185905,46477,2880102230,"=""4976993310270481510""",2,True,24c3a5d73ed1
185921,46481,2880598018,"=""469689333419714906""",18,True,24c3a5d73ed1
185929,46483,2880845908,"=""1464577611055685468""",6,True,24c3a5d73ed1
185945,46487,2881341740,"=""4981278130718394820""",2,True,24c3a5d73ed1
185953,,,,500000,False,24c3a5d73ed1
185969,46493,2882085858,"=""29077309461730698""",286,True,24c3a5d73ed1
185977,46495,2882333540,"=""4984707978603025420""",2,True,24c3a5d73ed1
185993,46499,2882845002,536188990456986,15500,True,24c3a5d73ed1
186001,46501,2883077508,"=""1084191638482421196""",8,True,24c3a5d73ed1
186017,46505,2883573530,"=""4988997778866423010""",2,True,24c3a5d73ed1
186025,46507,2883821560,"=""4989856071068678600""",2,True,24c3a5d73ed1
186041,46511,2884333154,536604224303314,15504,True,24c3a5d73ed1
186049,,,,500000,False,24c3a5d73ed1
186065,46517,2885061870,"=""4994149193351676270""",2,True,24c3a5d73ed1
186073,46519,2885309966,"=""2270458251632577622""",4,True,24c3a5d73ed1
186089,46523,2885806346,"=""50883163712649082""",164,True,24c3a5d73ed1
186097,46525,2886054310,"=""4997585685275691350""",2,True,24c3a5d73ed1
186113,46529,2886550598,"=""1470383706786536038""",6,True,24c3a5d73ed1
186121,,,,500000,False,24c3a5d73ed1
186137,46535,2887295100,"=""5001883793803110900""",2,True,24c3a5d73ed1
186145,46537,2887543290,"=""5002743748086871170""",2,True,24c3a5d73ed1
186161,46541,2888039704,"=""2274756360352071464""",4,True,24c3a5d73ed1
186169,46543,2888287950,"=""301525561525514550""",28,True,24c3a5d73ed1
186185,46547,2888784400,"=""5007045182921231600""",2,True,24c3a5d73ed1
186193,,,,500000,False,24c3a5d73ed1
186209,46553,2889529202,"=""863728860132273226""",10,True,24c3a5d73ed1
186217,46555,2889777480,"=""5010488327459312760""",2,True,24c3a5d73ed1
186233,46559,2890274106,"=""352972577721589242""",24,True,24c3a5d73ed1
186241,46561,2890522404,"=""2278669024752915564""",4,True,24c3a5d73ed1
186257,46565,2891019070,"=""5014794754971179870""",2,True,24c3a5d73ed1
186265,46567,2891267420,"=""5015656373480806420""",2,True,24c3a5d73ed1
186281,46571,2891764720,"=""14679288850488080""",570,True,24c3a5d73ed1
186289,46573,2892012636,"=""80679132993360372""",104,True,24c3a5d73ed1
186305,46577,2892509330,"=""5019966131589720010""",2,True,24c3a5d73ed1
186313,,,,500000,False,24c3a5d73ed1
186329,46583,2893254606,"=""2282978783054076822""",4,True,24c3a5d73ed1
186337,46585,2893503050,"=""5023415937322078450""",2,True,24c3a5d73ed1
186353,46589,2894000160,"=""44628257813353440""",188,True,24c3a5d73ed1
186361,,,,500000,False,24c3a5d73ed1
186377,46595,2894745440,"=""5027730694545730720""",2,True,24c3a5d73ed1
186385,46597,2894993950,"=""5028593979426967550""",2,True,24c3a5d73ed1
186401,46601,2895491018,"=""474558576462169906""",18,True,24c3a5d73ed1
186409,46603,2895739552,"=""867445606037070176""",10,True,24c3a5d73ed1
186425,46607,2896236660,"=""5032912071540536700""",2,True,24c3a5d73ed1
186433,,,,500000,False,24c3a5d73ed1
186449,46613,2896982428,"=""535691945282215988""",16,True,24c3a5d73ed1
186457,46615,2897231020,"=""5036368547052913220""",2,True,24c3a5d73ed1
186473,46619,2897728268,"=""1481793370366909348""",6,True,24c3a5d73ed1
186481,46621,2897976908,"=""1095426539619576196""",8,True,24c3a5d73ed1
186497,46625,2898474210,"=""5040691644722600250""",2,True,24c3a5d73ed1
186505,46627,2898722880,"=""5041556598122573760""",2,True,24c3a5d73ed1
186521,46631,2899220256,"=""1483319660536198368""",6,True,24c3a5d73ed1
186529,,,,500000,False,24c3a5d73ed1
186545,46637,2899966390,"=""5045883034977812870""",2,True,24c3a5d73ed1
186553,46639,2900215130,"=""1097119275397295770""",8,True,24c3a5d73ed1
186569,46643,2900728170,541185953948730,15548,True,24c3a5d73ed1
186577,46645,2900961390,"=""5049346188861477870""",2,True,24c3a5d73ed1
186593,46649,2901458956,"=""2295944744376525572""",4,True,24c3a5d73ed1
186601,46651,2901707754,"=""2296338512450217114""",4,True,24c3a5d73ed1
186617,46655,2902205380,"=""5053677637718361260""",2,True,24c3a5d73ed1
186625,46657,2902454210,"=""5054544261785580250""",2,True,24c3a5d73ed1
186641,46661,2902951910,"=""871772044521804790""",10,True,24c3a5d73ed1
186649,,,,500000,False,24c3a5d73ed1
186665,46667,2903698520,"=""5058879054126415720""",2,True,24c3a5d73ed1
186673,46669,2903947422,"=""872370062241615966""",10,True,24c3a5d73ed1
186689,46673,2904445236,"=""2300673304983671772""",4,True,24c3a5d73ed1
186697,46675,2904694160,"=""5062348894978169200""",2,True,24c3a5d73ed1
186713,46679,2905192148,"=""79875152458853788""",106,True,24c3a5d73ed1
186721,,,,500000,False,24c3a5d73ed1
186737,46685,2905938950,"=""5066688705770322550""",2,True,24c3a5d73ed1
186745,46687,2906187940,"=""5067557002654678220""",2,True,24c3a5d73ed1
186761,46691,2906701514,542858481456154,15564,True,24c3a5d73ed1
186769,46693,2906934976,"=""2304619348372734272""",4,True,24c3a5d73ed1
186785,46697,2907433050,"=""5071900161231948450""",2,True,24c3a5d73ed1
186793,46699,2907682108,"=""1491990922007022068""",6,True,24c3a5d73ed1
186809,46703,2908189138,950748101184098,8896,True,24c3a5d73ed1
186817,46705,2908429330,"=""5075376697654120010""",2,True,24c3a5d73ed1
186833,46709,2908927560,"=""305850342247490040""",28,True,24c3a5d73ed1
186841,,,,500000,False,24c3a5d73ed1
186857,46715,2909674920,"=""5079724881136528920""",2,True,24c3a5d73ed1
186865,46717,2909924070,"=""5080594852989294870""",2,True,24c3a5d73ed1
186881,46721,2910422406,"=""1494804452621370918""",6,True,24c3a5d73ed1
186889,,,,500000,False,24c3a5d73ed1
186905,46727,2911169980,"=""5084946388560750260""",2,True,24c3a5d73ed1
186913,46729,2911419220,"=""306374522676005180""",28,True,24c3a5d73ed1
186929,46733,2911917658,"=""1496340781847883218""",6,True,24c3a5d73ed1
186937,46735,2912166900,"=""5088429629161199100""",2,True,24c3a5d73ed1
186953,46739,2912665426,"=""2313714510855269522""",4,True,24c3a5d73ed1
186961,,,,500000,False,24c3a5d73ed1
186977,46745,2913413290,"=""5092786196095761170""",2,True,24c3a5d73ed1
186985,46747,2913662600,"=""5093657845069593400""",2,True,24c3a5d73ed1
187001,46751,2914161264,"=""621390426788137104""",14,True,24c3a5d73ed1
187009,,,,500000,False,24c3a5d73ed1
187025,46757,2914909310,"=""5098017768399896350""",2,True,24c3a5d73ed1
187033,46759,2915158686,"=""2317677314692454022""",4,True,24c3a5d73ed1
187049,46763,2915657496,"=""252506689182787752""",34,True,24c3a5d73ed1
187057,46765,2915906870,"=""5101507721792011270""",2,True,24c3a5d73ed1
187073,46769,2916421302,545583682229046,15590,True,24c3a5d73ed1
187081,,,,500000,False,24c3a5d73ed1
187097,46775,2917154060,"=""5105872682947536100""",2,True,24c3a5d73ed1
187105,46777,2917403530,"=""5106746011196473010""",2,True,24c3a5d73ed1
187121,46781,2917902504,"=""2322042276041043864""",4,True,24c3a5d73ed1
187129,46783,2918152006,"=""2322439396205981822""",4,True,24c3a5d73ed1
187145,46787,2918651040,"=""5111114333057197920""",2,True,24c3a5d73ed1
187153,46789,2918900578,"=""1503525982536758378""",6,True,24c3a5d73ed1
187169,46793,2919399886,"=""39888744480179582""",214,True,24c3a5d73ed1
187177,46795,2919649240,"=""5114611007859897320""",2,True,24c3a5d73ed1
187193,46799,2920148420,"=""482675476032407980""",18,True,24c3a5d73ed1
187201,46801,2920398006,"=""1505069028864680118""",6,True,24c3a5d73ed1
187217,46805,2920897230,"=""5118984374012106510""",2,True,24c3a5d73ed1
187225,46807,2921146860,"=""5119859383691568900""",2,True,24c3a5d73ed1
187241,46811,2921646188,"=""226619902773617476""",38,True,24c3a5d73ed1
187249,46813,2921895830,"=""483253312627428070""",18,True,24c3a5d73ed1
187265,46817,2922395170,"=""5124236114861202170""",2,True,24c3a5d73ed1
187273,,,,500000,False,24c3a5d73ed1
187289,46823,2923144288,"=""1507901031512213408""",6,True,24c3a5d73ed1
187297,46825,2923394010,"=""5127739519698934050""",2,True,24c3a5d73ed1
187313,46829,2923902412,958463982360836,8920,True,24c3a5d73ed1
187321,,,,500000,False,24c3a5d73ed1
187337,46835,2924642800,"=""5132121301630461200""",2,True,24c3a5d73ed1
187345,46837,2924892590,"=""5132997994897252270""",2,True,24c3a5d73ed1
187361,46841,2925392704,"=""16991239574838464""",504,True,24c3a5d73ed1
187369,46843,2925642032,"=""885453234943849936""",10,True,24c3a5d73ed1
187385,46847,2926141700,"=""5137383146161192300""",2,True,24c3a5d73ed1
187393,46849,2926391556,"=""2335572962263090572""",4,True,24c3a5d73ed1
187409,46853,2926906910,548528697096190,15618,True,24c3a5d73ed1
187417,46855,2927141180,"=""5140893289663934260""",2,True,24c3a5d73ed1
187433,46859,2927640998,"=""547090325572599598""",16,True,24c3a5d73ed1
187441,,,,500000,False,24c3a5d73ed1
187457,46865,2928390770,"=""5145283498164324970""",2,True,24c3a5d73ed1
187465,46867,2928640720,"=""5146161877176630320""",2,True,24c3a5d73ed1
187481,46871,2929140654,"=""2339963170956917814""",4,True,24c3a5d73ed1
187489,,,,500000,False,24c3a5d73ed1
187505,46877,2929890630,"=""5150555459327187510""",2,True,24c3a5d73ed1
187513,,,,500000,False,24c3a5d73ed1
187529,46883,2930640760,"=""148936215523232840""",58,True,24c3a5d73ed1
187537,46885,2930890750,"=""5154072350130446750""",2,True,24c3a5d73ed1
187553,46889,2931390918,"=""188169034604365638""",46,True,24c3a5d73ed1
187561,46891,2931640954,"=""2343959637932912714""",4,True,24c3a5d73ed1
187577,46895,2932141140,"=""5158470995996158620""",2,True,24c3a5d73ed1
187585,46897,2932391250,"=""5159351062913546250""",2,True,24c3a5d73ed1
187601,46901,2932891510,"=""889846818732289190""",10,True,24c3a5d73ed1
187609,46903,2933141648,"=""1518232925401944688""",6,True,24c3a5d73ed1
187625,46907,2933641960,"=""5163753086749943000""",2,True,24c3a5d73ed1
187633,,,,500000,False,24c3a5d73ed1
187649,46913,2934392516,"=""2348361661962919372""",4,True,24c3a5d73ed1
187657,46915,2934642720,"=""5167276733494756320""",2,True,24c3a5d73ed1
187673,46919,2935143180,"=""487645213315829220""",18,True,24c3a5d73ed1
187681,,,,500000,False,24c3a5d73ed1
187697,46925,2935893910,"=""5171683827529158950""",2,True,24c3a5d73ed1
187705,46927,2936144180,"=""5172565584512579260""",2,True,24c3a5d73ed1
187721,46931,2936644774,"=""364389399682855694""",24,True,24c3a5d73ed1
187729,46933,2936895128,"=""113991446308084648""",76,True,24c3a5d73ed1
187745,46937,2937395690,"=""5176976060840949970""",2,True,24c3a5d73ed1
187753,46939,2937646086,"=""135546036747031182""",64,True,24c3a5d73ed1
187769,46943,2938146730,"=""1126005154497900170""",8,True,24c3a5d73ed1
187777,46945,2938397090,"=""5180506472173883770""",2,True,24c3a5d73ed1
187793,46949,2938897970,"=""73403294041867930""",118,True,24c3a5d73ed1
187801,46951,2939148260,"=""893647496467164940""",10,True,24c3a5d73ed1
187817,46955,2939649080,"=""5184922025187258760""",2,True,24c3a5d73ed1
187825,46957,2939899510,"=""5185805474399044550""",2,True,24c3a5d73ed1
187841,46961,2940400408,"=""1127733200455238696""",8,True,24c3a5d73ed1
187849,,,,500000,False,24c3a5d73ed1
187865,46967,2941151820,"=""5190224414032435620""",2,True,24c3a5d73ed1
187873,,,,500000,False,24c3a5d73ed1
187889,46973,2941903368,"=""242657812758556728""",36,True,24c3a5d73ed1
187897,46975,2942153860,"=""5193761598605585900""",2,True,24c3a5d73ed1
187913,46979,2942654946,"=""2361604941935053122""",4,True,24c3a5d73ed1
187921,46981,2942905504,"=""2362007125822592864""",4,True,24c3a5d73ed1
187937,46985,2943406650,"=""5198185621415126850""",2,True,24c3a5d73ed1
187945,46987,2943657240,"=""5199070765018993320""",2,True,24c3a5d73ed1
187961,46991,2944158484,"=""257467398409579484""",34,True,24c3a5d73ed1
187969,46993,2944409078,"=""1529919670927733878""",6,True,24c3a5d73ed1
187985,46997,2944910350,"=""5203498178777363150""",2,True,24c3a5d73ed1
187993,,,,500000,False,24c3a5d73ed1
188009,47003,2945662346,"=""2366434539774944122""",4,True,24c3a5d73ed1
188017,47005,2945913030,"=""5207042145248355510""",2,True,24c3a5d73ed1
188033,47009,2946414442,"=""898071520918361906""",10,True,24c3a5d73ed1
188041,47011,2946665168,"=""491481258127172656""",18,True,24c3a5d73ed1
188057,47015,2947166620,"=""5211474648678168020""",2,True,24c3a5d73ed1
188065,47017,2947417370,"=""5212361488839212770""",2,True,24c3a5d73ed1
188081,47021,2947919074,"=""50039691103057994""",174,True,24c3a5d73ed1
188089,47023,2948169686,"=""2370464859992559022""",4,True,24c3a5d73ed1
